,target,clean_text
4692,ham,tessypl favor pl convey birthday wish nimyapl dnt forget today birthday shija 
4693,ham,pl give food prefer pap slowli load sugar take hour give water slowli 
4694,spam,urgent mobil 07808726822 award �2000 bonu caller prize 020903 2nd attempt contact call 08718729758 box95qu 
4695,ham,guy get use dumb realiz 
4696,ham,okey dokey i���ll bit sort stuff 
4697,ham,dawhat plan 
4698,ham,ye fine 
4699,spam,win winner mr foley ipod excit prize soon keep eye ur mobil visit wwwwin82050couk 
4700,ham,like new mobil 
4701,ham,anytim 
4702,ham,mmmmmmm snuggl deep content sigh whisper fuck love much bare stand 
4703,ham,yar say got error 
4704,ham,hey anyway 
4705,ham,wow healthi old airport rd lor cant thk anyth els ill b bath dog later 
4706,ham,wif famili book tour packag 
4707,ham,say bold torch later one torch 2bold 
4708,ham,haha awesom might need take doin tonight 
4709,ham,ya knw u vl givit ok thank kanoanyway enjoy wit ur famili wit 1st salari 
4710,ham,huh slow tot u reach long ago liao u 2 day 4 leh 
4711,ham,that cool princess cover face hot sticki cum 
4712,ham,big brother��� realli scrape barrel shower social misfit 
4713,ham,oop thk dun haf enuff go check tell � 
4714,ham,s8 min go lunch 
4715,ham,hey happen u switch ur cell whole day isnt good u care give call tomorrow 
4716,ham,k addi amp art ill get home 
4717,ham,uncl atlanta wish guy great semest 
4718,ham,aiyo lesson earli im still sleepin haha oki u go home liao den confirm w lor 
4719,ham,forgot tell � smth � like number section clearer 
4720,ham,yup anyth lor u dun wan ok 
4721,ham,im home love still awak love kiss 
4722,ham,hello peach cake tast lush 
4723,spam,free game get rayman golf 4 free o2 game arcad 1st get ur game set repli post save activ8 press 0 key arcad termsappli 
4724,ham,therel minor shindig place later tonight interest 
4725,ham,jason say cool pick place like hour 
4726,spam,mobil 10 mth updat latest cameravideo phone free keep ur number get extra free minstext text ye call 
4727,ham,career tel ad u contact indyarockscom send free sm remov phonebook sm ltgt 
4728,ham,ive reach alreadi 
4729,ham,dont know ask brother noth problem thing told 
4730,ham,keng rock ash 
4731,ham,wat time r � go xin hostel 
4732,ham,good morn dear shijutta great amp success day 
4733,spam,buy space invad 4 chanc 2 win orig arcad game consol press 0 game arcad std wap charg see o2coukgam 4 term set purchas 
4734,ham,oh kafter placement ah 
4735,ham,possess especi first offens 
4736,ham,nt drive even mani reason call bbdtht chikku hw abt dvg coldheard tht vinobanagar violenc hw conditionand hw ru problem 
4737,ham,bought test yesterday someth let know exact day u ovulatewhen get 2u 2 3wk pl pl dont fret know u r worri pl relax also anyth ur past histori u need tell 
4738,ham,pizza u want 
4739,ham,keep see weird shit bein woah realis actual reason im oh 
4740,ham,mani happi return day wish happi birthday 
4741,ham,ya nice readi thursday 
4742,ham,hospit da return home even 
4743,ham,think u x 
4744,spam,camera award sipix digit camera call 09061221066 fromm landlin deliveri within 28 day 
4745,ham,orh tot u say still dun believ 
4746,ham,put sign choos number pin show right 
4747,ham,beauti life next second hide thousand secret wish everi second wonder ur life gud n8 
4748,ham,thanx u darlinim cool thanx bday drink 2 nite 2morrow take care c u soonxxx 
4749,ham,your still mayb leav credit card get ga get back like told 
4750,spam,weekli coolmob tone readi download week new tone includ 1 crazi frogaxel f 2 akonlon 3 black eyeddont p info n 
4751,ham,well boy glad g wast night applebe noth 
4752,spam,cashbincouk get lot cash weekend wwwcashbincouk dear welcom weekend got biggest best ever cash give away 
4753,ham,ok lor u wan go look 4 u 
4754,ham,u wan 2 haf lunch im da canteen 
4755,ham,dont make life stressful alway find time laugh may add year life sure add life ur year gud ni8swt dream 
4756,ham,hey look like wrong one kappa guy number still phone want text see he around 
4757,spam,urgent mobil number award �2000 prize guarante call 09061790121 land line claim 3030 valid 12hr 150ppm 
4758,spam,thank 4 continu support question week enter u in2 draw 4 �100 cash name new us presid txt an 80082 
4759,ham,im home doc gave pain med say everyth fine 
4760,ham,̩ 140 ard�� rest ard 180 leastwhich ̩ price 4 ̩ 2 bedrm 900 
4761,ham,love night xxx 
4762,ham,prepar pleasur 
4763,ham,hitechn supportprovid assist us custom call email 
4764,ham,text way cup stop work bu 
4765,ham,when radio show 
4766,spam,uniqu user id 1172 remov send stop 87239 custom servic 08708034412 
4767,ham,im sure still avail though 
4768,ham,watev relat u built di world thing remain atlast iz lonlin lotz n lot memori feel 
4769,ham,cheer lou yeah goodnit shame u neva came c ya gailxx 
4770,ham,hii got money da 
4771,ham,hi mobil ltgt ad contact list wwwfullonsmscom great place send free sm peopl visit fullonsmscom 
4772,ham,ok u tell wat time u come later lor 
4773,ham,u repeat e instruct wat e road name ur hous 
4774,ham,mani peopl seem special first sight remain special till last sight maintain till life end shja 
4775,ham,quit lor dun tell wait get complac 
4776,ham,sorri complet forgot pop em round week still 
4777,ham,u r beauti girl ive ever seen u r babi come c common room 
4778,ham,cant see join deni mina deni want alon time 
4779,ham,sen told go join uncl financ cbe 
4780,ham,yup hey one day fri ask miwa jiayin take leav go karaok 
4781,ham,call senthil hsbc 
4782,ham,especi sinc talk boston person statement lol woulda chang realiz said nyc say boston 
4783,ham,inde way either 
4784,spam,urgent call 09066649731from landlin complimentari 4 ibiza holiday �10000 cash await collect sae tc po box 434 sk3 8wp 150ppm 18 
4785,ham,holi live christ take long 
4786,ham,�� thk wat eat tonight 
4787,ham,thanx yup come back sun finish dinner go back 2 hotel time fli tog 4 exactli mth today hope well haf mani mth come 
4788,ham,opposit side drop 
4789,ham,yup izzit still rain heavili co im e mrt cant c outsid 
4790,ham,send resum 
4791,ham,gd luck 4 ur exam 
4792,ham,u ask next sat make im ok lor 
4793,ham,sorri uncl ill keep touch 
4794,ham,saw guy doll last night patrick swayz great 
4795,spam,urgent 2nd attempt contact u �900 prize yesterday still await collect claim call 09061702893 
4796,spam,santa call would littl one like call santa xma eve call 09077818151 book time calls150ppm last 3min 30 tc wwwsantacallingcom 
4797,ham,come home dont want u miser 
4798,ham,dont know she get messag 
4799,ham,cool tyler take gonna buy drop place later tonight total order quarter got enough 
4800,ham,guy car shop flirt got phone number paperwork call text im nervou cours may address call boss tell know may get fire 
4801,ham,revers cheat mathemat 
4802,ham,plan manag 
4803,ham,er hello thing didn���t quit go plan ��� limp slowli home follow aa exhaust hang 
4804,ham,sorri delay ye master 
4805,ham,call u finish come n pick u 
4806,spam,privat 2004 account statement 0784987 show 786 unredeem bonu point claim call 08719180219 identifi code 45239 expir 060505 
4807,ham,what oga left phone home saw ur messag hope good great weekend 
4808,ham,dont worri though understand import put place poorli thought punish face worst thing ever happen brb gonna go kill 
4809,ham,honey pl find much sell predict nigeria mani time use import repli monday 
4810,ham,e admin build might b slightli earlier ill call u im reach 
4811,ham,fyi im usf swing room whenev 
4812,ham,call ltgt min that ok 
4813,ham,ummmmmaah mani mani happi return day dear sweet heart happi birthday dear 
4814,ham,�� home work meh 
4815,ham,anyth valuabl 2 situat first get second loos 
4816,ham,mark take forev pick prescript pain come back 
4817,ham,how ur paper 
4818,ham,got smaller capac one quit ex 
4819,spam,check choos babe video smsshsexnetun fgkslpopw fgkslpo 
4820,ham,im good think 
4821,spam,u r winner u ave special select 2 receiv �1000 cash 4 holiday flight inc speak live oper 2 claim 0871277810710pmin 18 
4822,ham,
4823,ham,thought bout drink tap spile seven pub ga st broad st canal ok 
4824,ham,go sleep tire travel 
4825,ham,haha thinkin 
4826,ham,yup give problem mayb ill ju leav 
4827,ham,lol tri make day littl interest 
4828,ham,long get repli defer admiss til next semest 
4829,ham,word checkmat chess come persian phrase shah maat mean king dead goodmorn good day 
4830,ham,po de need job aha 
4831,ham,rat hey u ever vote next theme 
4832,spam,new mobil 2004 must go txt nokia 89545 collect today �1 www4tcbiz 2optout 08718726270150gbpmtmsg18 txtauction 
4833,ham,hope pee burn tonit 
4834,ham,oh rite well im best mate pete went 4 week 2geva longer week 
4835,ham,yay cant wait parti togeth 
4836,ham,photoshop make comput shut 
4837,ham,boy made fun today ok problem sent one messag fun 
4838,ham,that one issu california okay snow manag 
4839,spam,privat 2003 account statement show 800 unredeem point call 08715203652 identifi code 42810 expir 29100 
4840,ham,hmmm mayb tri e shoppin area one forgot e name hotel 
4841,ham,awesom gonna soon later tonight 
4842,ham,need detail onlin job 
4843,spam,valu vodafon custom comput pick win �150 prize collect easi call 09061743386 
4844,ham,miss toopray inshah allah 
4845,ham,pl help tell ashley cant find number oh 
4846,ham,escap theatr go watch kavalan minut 
4847,ham,sthi increas chanc win 
4848,ham,either way work ltgt year old hope doesnt bother 
4849,ham,mayb find someth els instead 
4850,ham,gain right wifedont demand iti tri husband toolet see 
4851,ham,like new hous 
4852,ham,im fine hope also 
4853,ham,also north carolina texa atm would go gre site pay test result sent 
4854,ham,u 
4855,ham,ye babi need stretch open pussi 
4856,ham,thank bomb date phone want say 
4857,ham,ok 
4858,ham,hey guy know breath neck get bud anyway youd abl get half track usf tonight 
4859,ham,respons one power weapon 2 occupi place other heart 
4860,ham,nokia phone lovli 
4861,spam,free messagethank use auction subscript servic 18 150pmsgrcvd 2 skip auction txt 2 unsubscrib txt stop customercar 08718726270 
4862,spam,bore housew chat n date 08717507711 btnation rate 10pmin landlin 
4863,ham,sorri datoday wont come playi drive cla 
4864,ham,im realli sorri lit hair fire 
4865,ham,oh shit thought trip loooooool make much sens grin sofa refer sleep couch link sent wasnt went trip oh didnt babe go celebr rent 
4866,ham,okey dokey swashbuckl stuff oh 
4867,ham,watch cartoon listen music amp eve go templ amp church u 
4868,ham,1 tension face 2 smile face 3 wast face 4 innoc face 5terror face 6cruel face 7romant face 8lovabl face 9decent face ltgt joker face 
4869,ham,dip cell dead come u better respond els shall come back 
4870,ham,well know mean text 
4871,ham,hi di yiju would happi work wif � gek1510 
4872,ham,lol oop sorri fun 
4873,ham,wat happen cruis thing 
4874,ham,know dat feelin pete wuld get em nuther place nuther time mayb 
4875,spam,lyricalladie21f invit friend repli yes910 no910 see wwwsmsacuhmmross stop send stop frnd 62468 
4876,ham,world happiest frnd never charact dey best understand differ 
4877,spam,1 polyphon tone 4 ur mob everi week txt pt2 87575 1st tone free get txtin tell ur friend 150ptone 16 repli hl 4info 
4878,ham,yeah open chat click friend list make list easi pie 
4879,ham,alright tyler got minor crisi home sooner thought asap 
4880,ham,whenwher pick 
4881,ham,usual u call ard 10 smth 
4882,ham,new theori argument win situat lose person dont argu ur friend kick amp say im alway correct 
4883,ham,mani thing antibiot use chest abdomen gyna infect even bone infect 
4884,ham,poor girl cant go one day lmao 
4885,ham,6time 
4886,spam,today vodafon number end 4882 select receiv �350 award number match call 09064019014 receiv �350 award 
4887,ham,pl make note she expos also find school anyon els vomit dog cat hous let know later 
4888,ham,japanes proverb one u none itu must indian version one let none itleav final kerala version one stop none make strike 
4889,ham,sound like could lot time spent chastiti devic boy grin take beat like good dog go loung nice long bath 
4890,ham,wors use half way stop better complet 
4891,ham,miser dont tell u side effect birth control massiv gut wrench cramp first 2 month didnt sleep last night 
4892,ham,send new number 
4893,ham,convey regard 
4894,spam,want latest video handset 750 anytim network min half price line rental repli call 08000930705 deliveri tomorrow 
4895,ham,2 half year miss friendship 
4896,ham,cant pick phone right pl send messag 
4897,ham,oh fuck sake she like tallahasse 
4898,ham,haha first person gonna ask 
4899,spam,ou guarante latest nokia phone 40gb ipod mp3 player �500 prize txt word collect 83355 ibhltd ldnw15h 150pmtmsgrcvd18 
4900,ham,taka lor wat time u wan 2 come n look 4 us 
4901,spam,free polyphon rington text super 87131 get free poli tone week 16 sn pobox202 nr31 7z subscript 450pw 
4902,ham,im reach anoth 2 stop 
4903,ham,didnt mean post wrote like mani time ive ritten stuff let sit feel time angri left hit send stop wasnt check phone got car wasnt said didnt sleep bore wouldnt time clean fold laundri etc least make bed 
4904,spam,warner villag 83118 c colin farrel swat wkend warner villag get 1 free med popcornjust show msgticketkioskvalid 4712 c tc kiosk repli soni 4 mre film offer 
4905,ham,come onlin today night 
